Date,Open,High,Low,Close,Vol.,Change %
20-Aug-18,0.8,0.8,0.75,0.75,361.60K,0.00%
22-Aug-18,0.75,0.8,0.7,0.75,60.70K,0.00%
23-Aug-18,0.75,0.8,0.7,0.75,115.70K,0.00%
24-Aug-18,0.75,0.8,0.75,0.75,93.60K,0.00%
27-Aug-18,0.75,0.8,0.7,0.75,120.30K,0.00%
28-Aug-18,0.75,0.8,0.75,0.75,169.90K,0.00%
29-Aug-18,0.8,0.8,0.75,0.75,118.70K,0.00%
30-Aug-18,0.8,0.8,0.75,0.75,156.70K,0.00%
31-Aug-18,0.8,0.8,0.75,0.75,100.10K,0.00%
03-Sep-18,0.8,0.8,0.7,0.75,145.10K,0.00%
04-Sep-18,0.75,0.75,0.7,0.7,239.00K,-6.67%
05-Sep-18,0.75,0.75,0.7,0.7,150.10K,0.00%
06-Sep-18,0.7,0.75,0.7,0.7,160.00K,0.00%
07-Sep-18,0.7,0.75,0.7,0.7,121.80K,0.00%
10-Sep-18,0.7,0.75,0.7,0.7,538.90K,0.00%
11-Sep-18,0.75,0.75,0.65,0.65,453.50K,-7.14%
12-Sep-18,0.7,0.7,0.6,0.65,279.30K,0.00%
13-Sep-18,0.6,0.65,0.6,0.6,187.60K,-7.69%
14-Sep-18,0.65,0.65,0.6,0.6,391.30K,0.00%
17-Sep-18,0.6,0.65,0.55,0.55,220.10K,-8.33%
18-Sep-18,0.55,0.6,0.5,0.55,346.00K,0.00%
19-Sep-18,0.6,0.6,0.55,0.55,76.00K,0.00%
20-Sep-18,0.55,0.6,0.55,0.55,67.40K,0.00%
21-Sep-18,0.6,0.6,0.55,0.55,243.20K,0.00%
24-Sep-18,0.6,0.6,0.5,0.55,280.80K,0.00%
25-Sep-18,0.6,0.6,0.55,0.55,102.20K,0.00%
26-Sep-18,0.6,0.6,0.55,0.6,141.60K,9.09%
27-Sep-18,0.6,0.6,0.55,0.55,150.90K,-8.33%
28-Sep-18,0.55,0.6,0.55,0.55,139.80K,0.00%
01-Oct-18,0.55,0.6,0.55,0.6,143.00K,9.09%
02-Oct-18,0.6,0.6,0.55,0.55,605.50K,-8.33%
03-Oct-18,0.55,0.6,0.55,0.55,61.80K,0.00%
04-Oct-18,0.6,0.6,0.55,0.55,350.30K,0.00%
05-Oct-18,0.6,0.6,0.55,0.55,53.20K,0.00%
08-Oct-18,0.6,0.6,0.55,0.55,85.10K,0.00%
09-Oct-18,0.55,0.6,0.55,0.55,118.40K,0.00%
11-Oct-18,0.55,0.6,0.55,0.55,78.40K,0.00%
12-Oct-18,0.6,0.6,0.6,0.6,212.40K,9.09%
15-Oct-18,0.65,0.65,0.6,0.65,208.90K,8.33%
16-Oct-18,0.65,0.7,0.6,0.65,312.60K,0.00%
17-Oct-18,0.7,0.7,0.7,0.7,55.90K,7.69%
18-Oct-18,0.7,0.75,0.7,0.75,435.70K,7.14%
19-Oct-18,0.8,0.8,0.8,0.8,158.10K,6.67%
22-Oct-18,0.85,0.85,0.85,0.85,492.70K,6.25%
23-Oct-18,0.9,0.9,0.85,0.9,634.00K,5.88%
24-Oct-18,0.9,0.9,0.85,0.85,1.06M,-5.56%
25-Oct-18,0.9,0.9,0.8,0.8,519.90K,-5.88%
26-Oct-18,0.8,0.8,0.75,0.75,152.40K,-6.25%
29-Oct-18,0.75,0.75,0.7,0.7,63.30K,-6.67%
