Date,Open,High,Low,Close,Vol.,Change %
17-Jul-15,54,56,54,54.5,1.93M,0.93%
20-Jul-15,54.5,56.5,54.5,55.5,1.58M,1.83%
21-Jul-15,55,56.5,55,55.5,1.04M,0.00%
22-Jul-15,57,57,55.5,55.5,815.40K,0.00%
23-Jul-15,56.5,56.5,54.5,55,1.59M,-0.90%
24-Jul-15,54,55,54,54.5,110.30K,-0.91%
27-Jul-15,55,55,51,54,1.24M,-0.92%
28-Jul-15,54,54.5,52,53.5,2.41M,-0.93%
29-Jul-15,53,53,50,51.5,243.40K,-3.74%
30-Jul-15,51,51,50,50.5,5.07M,-1.94%
31-Jul-15,50.5,51,45.5,50,6.40M,-0.99%
03-Aug-15,50,50,46,49,5.71M,-2.00%
04-Aug-15,48,49,46.5,47,4.70M,-4.08%
05-Aug-15,46.5,47,45.75,46,9.61M,-2.13%
06-Aug-15,47,47,46,46,3.90M,0.00%
07-Aug-15,46,49.75,46,49.25,3.57M,7.07%
10-Aug-15,49.5,50,48.25,49.5,2.83M,0.51%
11-Aug-15,49,50,47,49.5,1.91M,0.00%
12-Aug-15,49.5,49.5,46,48.75,1.17M,-1.52%
13-Aug-15,49.5,49.5,47.5,48.25,2.00M,-1.03%
14-Aug-15,48.5,48.5,47.25,47.5,592.60K,-1.55%
17-Aug-15,47.5,48,47,47.25,695.00K,-0.53%
18-Aug-15,47,47.5,46.5,47,1.18M,-0.53%
19-Aug-15,47,47.25,46.5,46.5,3.32M,-1.06%
20-Aug-15,47,47,46,46.5,3.96M,0.00%
21-Aug-15,47,47,45.5,46,3.64M,-1.08%
24-Aug-15,46,46.25,45,45.5,491.90K,-1.09%
25-Aug-15,45,45.75,43,44.75,1.16M,-1.65%
26-Aug-15,43.25,45.5,43,43.5,980.90K,-2.79%
27-Aug-15,44.25,44.25,42.75,43,7.56M,-1.15%
28-Aug-15,43.5,44,42.25,44,7.86M,2.33%
31-Aug-15,44,44.75,44,44,4.81M,0.00%
01-Sep-15,44.5,45,43.25,44,1.63M,0.00%
02-Sep-15,44,44,43.25,43.5,818.10K,-1.14%
